Time,dcVoltage,totalActivePower,L1_acCurrent,L1_acVoltage,L2_acCurrent,L2_acVoltage,L3_acCurrent,L3_acVoltage,L1_acFrequency,L2_acFrequency,L3_acFrequency,Irradiance,Temperature,WindSpeed,hour_sin,hour_cos,doy_sin,doy_cos,Irr_diff,ClearSkyIndex
2023-01-01 07:45:00,748.625,2585.0,4.26562,221.0,4.03125,222.422,4.03906,222.391,49.9956,49.9932,49.9929,55.15560000000001,12.5832,4.08752,0.8968727415326884,-0.44228869021900113,0.017213356155834685,0.9998518392091162,13.540200000000006,0.12470497487215751
2023-01-01 07:50:00,748.562,2724.0,4.22656,222.969,4.28906,225.203,4.49219,225.0,49.9742,49.9732,49.9767,61.0106,12.686,4.556839999999999,0.8870108331782218,-0.46174861323503374,0.017213356155834685,0.9998518392091162,5.85499999999999,0.13212947099625635
2023-01-01 07:55:00,748.562,3106.0,4.95312,222.594,4.8125,224.703,4.85156,224.094,50.018,50.0161,50.0193,71.9656,12.861,3.8891599999999995,0.8767267557075076,-0.48098876891938785,0.017213356155834685,0.9998518392091162,10.954999999999998,0.14962012556276802
2023-01-01 08:00:00,748.062,4314.0,6.67969,220.422,6.63281,222.594,6.60938,222.547,50.0277,50.028,50.0269,86.43379999999999,12.975200000000001,3.2721000000000005,0.8660254037844387,-0.4999999999999998,0.017213356155834685,0.9998518392091162,14.468199999999996,0.1728676
2023-01-01 08:05:00,748.5,4324.0,6.55469,218.531,6.70312,220.484,6.83594,220.641,49.9909,49.9898,49.9872,84.93260000000001,13.0936,3.82154,0.8549118706729465,-0.5187732581605217,0.017213356155834685,0.9998518392091162,-1.501199999999983,0.16371815367113568
2023-01-01 08:10:00,747.875,3729.0,5.875,220.188,5.71094,222.672,5.78125,222.125,50.0337,50.0326,50.0316,71.8982,13.2012,4.0709800000000005,0.8433914458128858,-0.5372996083468236,0.017213356155834685,0.9998518392091162,-13.034400000000005,0.1338139817767932
2023-01-01 08:15:00,748.0,3574.0,5.60938,219.062,5.57031,220.938,5.58594,221.375,50.0286,50.0297,50.0285,55.2432,13.261599999999998,3.8940799999999998,0.8314696123025451,-0.5555702330196023,0.017213356155834685,0.9998518392091162,-16.655,0.09943513297993929
2023-01-01 08:20:00,748.5,3220.0,4.86719,217.656,5.10156,219.828,5.33594,220.344,50.0113,50.0101,50.0081,72.8032,13.3198,3.8520200000000004,0.8191520442889917,-0.5735764363510462,0.017213356155834685,0.9998518392091162,17.560000000000002,0.12692850575096193
2023-01-01 08:25:00,748.5,4143.0,6.5,218.953,6.35938,220.906,6.39062,221.391,49.9718,49.9686,49.9683,84.9948,13.4248,2.76474,0.8064446042674828,-0.5913096483635821,0.017213356155834685,0.9998518392091162,12.191599999999994,0.14373991737699282
2023-01-01 08:30:00,747.938,5108.0,7.71094,218.719,7.94531,220.734,7.91406,220.828,50.0314,50.0304,50.0274,92.1292,13.5684,3.2255200000000004,0.7933533402912352,-0.6087614290087207,0.017213356155834685,0.9998518392091162,7.134399999999999,0.15133876032523771
2023-01-01 08:35:00,748.625,5417.0,8.39062,222.062,8.32031,223.719,8.14844,223.656,49.9721,49.9724,49.9743,98.1588,13.5996,3.22372,0.7798844830928818,-0.6259234721840591,0.017213356155834685,0.9998518392091162,6.029600000000002,0.15682236625108606
2023-01-01 08:40:00,747.875,7086.0,10.9766,220.891,10.5234,222.922,10.6719,222.938,50.0304,50.0288,50.0313,127.90799999999999,13.743200000000002,3.5376199999999995,0.7660444431189783,-0.642787609686539,0.017213356155834685,0.9998518392091162,29.749199999999988,0.19898952324606167
2023-01-01 08:45:00,747.938,8255.0,12.1719,222.703,12.6562,224.484,12.6875,225.141,49.9754,49.9765,49.9791,145.49,13.8102,3.6666200000000004,0.7518398074789774,-0.6593458151000688,0.017213356155834685,0.9998518392091162,17.582000000000022,0.2206581078821574
2023-01-01 08:50:00,747.812,7335.0,11.3594,220.641,10.8516,222.594,11.125,222.828,50.0293,50.0309,50.029,135.928,14.0096,3.94112,0.7372773368101241,-0.6755902076156602,0.017213356155834685,0.9998518392091162,-9.562000000000012,0.20119889019665707
2023-01-01 08:55:00,747.938,8099.0,11.9531,223.062,12.6016,225.328,12.3203,224.891,50.0002,49.9983,50.0028,141.818,14.171000000000001,3.41988,0.7223639620597556,-0.6915130557822693,0.017213356155834685,0.9998518392091162,5.890000000000015,0.20508361890516932
2023-01-01 09:00:00,747.812,8613.0,13.1328,219.453,12.9141,221.188,12.9844,221.797,49.9917,49.9956,49.9917,145.462,14.1732,3.3370400000000005,0.7071067811865476,-0.7071067811865475,0.017213356155834685,0.9998518392091162,3.643999999999977,0.20571433320991517
2023-01-01 09:05:00,747.438,8724.0,13.2188,221.812,13.1328,223.656,13.1797,223.609,50.0095,50.0112,50.012,144.598,14.2648,4.17176,0.6915130557822695,-0.7223639620597555,0.017213356155834685,0.9998518392091162,-0.8639999999999759,0.20017333033571036
2023-01-01 09:10:00,747.5,9251.0,13.9141,219.453,14.0469,221.203,13.9844,222.109,50.0099,50.0134,50.0099,158.952,14.4258,3.7803600000000004,0.6755902076156604,-0.737277336810124,0.017213356155834685,0.9998518392091162,14.353999999999985,0.21559322667873623
2023-01-01 09:15:00,748.0,10386.0,15.7734,221.141,15.5547,223.031,15.6328,223.312,50.0259,50.0268,50.0276,178.276,14.598400000000002,3.4417999999999997,0.659345815100069,-0.7518398074789773,0.017213356155834685,0.9998518392091162,19.324000000000012,0.23711966063327244
2023-01-01 09:20:00,747.5,10419.0,15.9141,220.203,15.5,221.719,15.7266,222.344,49.9961,49.9972,49.9972,174.452,14.701400000000001,3.70692,0.6427876096865391,-0.7660444431189782,0.017213356155834685,0.9998518392091162,-3.8240000000000123,0.2277309124385946
2023-01-01 09:25:00,747.25,11489.0,17.3828,219.062,17.2578,220.422,17.3047,221.984,49.9633,49.9653,49.9621,183.06199999999998,14.708000000000002,3.52912,0.6259234721840592,-0.7798844830928816,0.017213356155834685,0.9998518392091162,8.609999999999985,0.23472963492491733
